,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
4594,carisoprodol,tramadol,carisoprodol,False,False,
4595,cyclobenzaprine,tramadol,cyclobenzaprine,False,False,
4596,dantrolene,tramadol,dantrolene,False,False,
4597,metaxalone,tramadol,metaxalone,False,False,
4598,methocarbamol,tramadol,methocarbamol,False,False,
4599,orphenadrine,tramadol,orphenadrine,False,False,
4600,oxaprozin,tramadol,oxaprozin,False,True,
4601,piroxicam,tramadol,piroxicam,False,False,
4602,sulindac,tramadol,sulindac,False,False,
4603,etodolac,tramadol,etodolac,False,False,
4604,indomethacin,tramadol,indomethacin,False,False,
4605,nabumetone,tramadol,nabumetone,False,False,
4606,naproxen,tramadol,naproxen,False,False,
4607,oxaprozin,tramadol,oxaprozin,False,True,
4608,piroxicam,tramadol,piroxicam,False,False,
4609,sulindac,tramadol,sulindac,False,False,
4610,celecoxib,tramadol,celecoxib,False,True,
4611,diclofenac,tramadol,diclofenac,False,False,
4612,etodolac,tramadol,etodolac,False,False,
4613,ibuprofen,tramadol,ibuprofen,False,False,
4614,indomethacin,tramadol,indomethacin,False,False,
4615,ketoprofen,tramadol,ketoprofen,False,False,
4616,nabumetone,tramadol,nabumetone,False,False,
4617,naproxen,tramadol,naproxen,False,False,
4618,sulindac,tramadol,sulindac,False,False,
4619,tolmetin,tramadol,tolmetin,False,False,
4620,acetaminophen,tramadol,acetaminophen,False,False,
4621,aspirin,tramadol,acetylsalicylic_acid,False,False,
4622,ibuprofen,tramadol,ibuprofen,False,False,
4623,naproxen,tramadol,naproxen,False,False,
4624,ketoprofen,tramadol,ketoprofen,False,False,
4625,diclofenac,tramadol,diclofenac,False,False,
4626,indomethacin,tramadol,indomethacin,False,False,
4627,celecoxib,tramadol,celecoxib,False,True,
4628,etodolac,tramadol,etodolac,False,False,
4629,piroxicam,tramadol,piroxicam,False,False,
4630,sulindac,tramadol,sulindac,False,False,
4631,conzip,tramadol,tramadol,True,True,
4632,rybix_odt,tramadol,False,False,True,
4633,fioricet,tramadol,butalbital,False,False,
4634,esgic,tramadol,butalbital,False,False,
4635,axocet,tramadol,False,False,False,
4636,acetaminophen/tramadol,tramadol,False,False,True,
4637,zydol,tramadol,ketorolac,False,True,
4638,conzip,tramadol,tramadol,True,True,
4639,dynapar,tramadol,False,False,False,
4640,norco,tramadol,hydrocodone,False,False,
4641,percocet,tramadol,oxycodone,False,False,
4642,endocet,tramadol,oxycodone,False,False,
4643,vicodin,tramadol,hydrocodone,False,False,
4644,lortab,tramadol,hydrocodone,False,False,
4645,tradol,tramadol,ketorolac,False,True,
4646,dromadol,tramadol,False,False,False,
4647,tromadol,tramadol,tramadol,True,True,
4648,painadol,tramadol,False,False,False,
4649,sedamol,tramadol,False,False,False,
4650,tramundol,tramadol,False,False,False,
4651,dolcet,tramadol,False,False,True,
4652,tramal,tramadol,tramadol,True,True,
4653,zydol,tramadol,ketorolac,False,True,
4654,tramdol,tramadol,tramadol,True,True,
4655,tramidol,tramadol,tramadol,True,True,
4656,tramo-ol,tramadol,False,False,False,
4657,tramedole,tramadol,False,False,True,
4658,tramefadol,tramadol,False,False,False,
4659,tramival,tramadol,False,False,False,
4660,tramundol,tramadol,False,False,False,
4661,conzip,tramadol,tramadol,True,True,
4662,ryzolt,tramadol,False,False,True,
4663,ultram,tramadol,tramadol,True,True,
4664,tylenol_with_codeine,tramadol,codeine,False,False,
4665,fioricet,tramadol,butalbital,False,False,
4666,esgic,tramadol,butalbital,False,False,
4667,df118,tramadol,dihydrocodeine,False,False,
4668,tramadil,tramadol,False,False,True,
4669,tramundin,tramadol,False,False,True,
4670,tradol,tramadol,ketorolac,False,True,
4671,tramoset,tramadol,False,False,True,
4672,tramacet,tramadol,tramadol,True,True,
4673,tramalol,tramadol,tramadol,True,True,
4674,ultracet,tramadol,tramadol,True,True,
4675,ultram,tramadol,tramadol,True,True,
4676,rybix,tramadol,False,False,True,
4677,flector,tramadol,diclofenac,False,False,
4678,flexeril,tramadol,cyclobenzaprine,False,False,
4679,skelaxin,tramadol,metaxalone,False,False,
4680,robaxin,tramadol,methocarbamol,False,False,
4681,baclofen,tramadol,baclofen,False,False,
4682,diclofenac,tramadol,diclofenac,False,False,
4683,indomethacin,tramadol,indomethacin,False,False,
4684,ketoprofen,tramadol,ketoprofen,False,False,
4685,nabumetone,tramadol,nabumetone,False,False,
4686,naproxen,tramadol,naproxen,False,False,
4687,oxaprozin,tramadol,oxaprozin,False,True,
4688,piroxicam,tramadol,piroxicam,False,False,
4689,sulindac,tramadol,sulindac,False,False,
4690,tolmetin,tramadol,tolmetin,False,False,
4691,tramal,tramadol,tramadol,True,True,
4692,ultram,tramadol,tramadol,True,True,
4693,rybix,tramadol,False,False,True,
4694,conzip,tramadol,tramadol,True,True,
4695,ultracet,tramadol,tramadol,True,True,
4696,tramal,tramadol,tramadol,True,True,
4697,tramacet,tramadol,tramadol,True,True,
4698,tramundin,tramadol,False,False,True,
4699,tramake,tramadol,False,False,True,
4700,tramagetic,tramadol,False,False,True,
4701,tramontane,tramadol,False,False,False,
4702,tramadoles,tramadol,False,False,True,
4703,tramund,tramadol,False,False,False,
4704,tramacet,tramadol,tramadol,True,True,
4705,tramal,tramadol,tramadol,True,True,
4706,zymadol,tramadol,False,False,False,
4707,tradol,tramadol,ketorolac,False,True,
4708,tramadol_hydrochloride,tramadol,tramadol,True,True,
4709,tramadyn,tramadol,False,False,False,
4710,tramal,tramadol,tramadol,True,True,
4711,tramundin,tramadol,False,False,True,
4712,ultracet,tramadol,tramadol,True,True,
4713,tylenol_with_codeine,tramadol,codeine,False,False,
4714,percocet,tramadol,oxycodone,False,False,
4715,vicodin,tramadol,hydrocodone,False,False,
4716,lortab,tramadol,hydrocodone,False,False,
4717,duragesic,tramadol,fentanyl,False,False,
4718,rybix_odt,tramadol,False,False,True,
4719,ultram,tramadol,tramadol,True,True,
4720,ultracet,tramadol,tramadol,True,True,
4721,tramodol,tramadol,tramadol,True,True,
4722,tramol,tramadol,tramadol,True,True,
4723,dolocet,tramadol,False,False,False,
4724,parelief,tramadol,False,False,False,
4725,carpan,tramadol,False,False,False,
4726,tramake,tramadol,False,False,True,
4727,tramalode,tramadol,False,False,False,
4728,tramaset,tramadol,False,False,True,
4729,tramacet,tramadol,tramadol,True,True,
4730,tramacet,tramadol,tramadol,True,True,
4731,ultracet,tramadol,tramadol,True,True,
4732,ralivia,tramadol,tramadol,True,True,
4733,ryzolt,tramadol,False,False,True,
4734,toradol,tramadol,ketorolac,False,False,
4735,non-narcotic,tramadol,False,False,False,
4736,rybix_odt,tramadol,False,False,True,
4737,ultram,tramadol,tramadol,True,True,
4738,zydol,tramadol,ketorolac,False,True,
4739,tramal,tramadol,tramadol,True,True,
4740,zamadol,tramadol,False,False,True,
4741,tramdol,tramadol,tramadol,True,True,
4742,dromadol,tramadol,False,False,False,
4743,tylenol_with_codeine,tramadol,codeine,False,False,
4744,endocet,tramadol,oxycodone,False,False,
4745,percocet,tramadol,oxycodone,False,False,
4746,roxicet,tramadol,oxycodone,False,False,
4747,vicodin,tramadol,hydrocodone,False,False,
4748,lortab,tramadol,hydrocodone,False,False,
4749,norco,tramadol,hydrocodone,False,False,
4750,tramal,tramadol,tramadol,True,True,
4751,dromadol,tramadol,False,False,False,
4752,zydol,tramadol,ketorolac,False,True,
4753,trinity,tramadol,False,False,False,
4754,anguish,tramadol,False,False,False,
4755,agonies,tramadol,False,False,False,
4756,pangs,tramadol,False,False,False,
4757,throes,tramadol,False,False,False,
4758,torture,tramadol,False,False,False,
4759,torment,tramadol,False,False,False,
4760,anguish,tramadol,False,False,False,
4761,czepiu,tramadol,False,False,False,
4762,medrol,tramadol,methylprednisolone,False,False,
4763,tramudol,tramadol,False,False,True,
4764,tradol,tramadol,ketorolac,False,True,
4765,tramal,tramadol,tramadol,True,True,
4766,ultram,tramadol,tramadol,True,True,
4767,pain_reliever,tramadol,False,False,False,
4768,ultracet,tramadol,tramadol,True,True,
4769,tore,tramadol,False,False,False,
4770,trazodone,tramadol,trazodone,False,False,
4771,analgesic,tramadol,False,False,False,
4772,drug,tramadol,False,False,False,
4773,codamols,tramadol,False,False,False,
4774,tramundin,tramadol,False,False,True,
4775,ultram,tramadol,tramadol,True,True,
4776,tramal,tramadol,tramadol,True,True,
4777,tradol,tramadol,ketorolac,False,True,
4778,meperidine,tramadol,pethidine,False,False,
4779,pethidine,tramadol,pethidine,False,False,
4780,loperamide,tramadol,loperamide,False,False,
4781,diphenoxylate,tramadol,diphenoxylate,False,False,
4782,dextromethorphan,tramadol,dextromethorphan,False,False,
4783,tramodol,tramadol,tramadol,True,True,
4784,tramdol,tramadol,tramadol,True,True,
4785,tramdals,tramadol,False,False,False,
4786,tramodals,tramadol,False,False,True,
4787,tranodol,tramadol,False,False,True,
4788,tranadols,tramadol,False,False,True,
4789,tranodols,tramadol,False,False,False,
4790,tramol,tramadol,tramadol,True,True,
4791,ultracet,tramadol,tramadol,True,True,
4792,tramasol,tramadol,tramadol,True,True,
4793,doltran,tramadol,False,False,False,
4794,painasin,tramadol,False,False,False,
4795,tradol,tramadol,ketorolac,False,True,
4796,tramundin,tramadol,False,False,True,
4797,tramdal,tramadol,False,False,True,
4798,tramulgen,tramadol,False,False,False,
4799,tramadol_hydrochloride,tramadol,tramadol,True,True,
4800,zydol,tramadol,ketorolac,False,True,
4801,q-prise,tramadol,False,False,False,
4802,tramidol,tramadol,tramadol,True,True,
4803,tramdolol,tramadol,False,False,True,
4804,tranadol,tramadol,tramadol,True,True,
4805,tradol,tramadol,ketorolac,False,True,
4806,tramodol,tramadol,tramadol,True,True,
4807,tramedol,tramadol,tramadol,True,True,
4808,tramodoll,tramadol,False,False,True,
4809,tramosol,tramadol,False,False,True,
4810,zydol,tramadol,ketorolac,False,True,
4811,tylenol_with_codeine,tramadol,codeine,False,False,
4812,fioricet,tramadol,butalbital,False,False,
4813,imitrex,tramadol,sumatriptan,False,False,
4814,toradol,tramadol,ketorolac,False,False,
4815,relpax,tramadol,eletriptan,False,False,
4816,trexol,tramadol,False,False,False,
4817,duradol,tramadol,False,False,False,
4818,modol,tramadol,False,False,False,
4819,painadol,tramadol,False,False,False,
4820,tradol,tramadol,ketorolac,False,True,
4821,zydol,tramadol,ketorolac,False,True,
4822,ryzolt,tramadol,False,False,True,
4823,ultram,tramadol,tramadol,True,True,
4824,ultram,tramadol,tramadol,True,True,
4825,ryzolt,tramadol,False,False,True,
4826,ultram_er,tramadol,False,True,False,
4827,endocodone,tramadol,False,False,False,
4828,mediyes,tramadol,False,False,False,
4829,moexipril,tramadol,False,False,False,
4830,topomax,tramadol,topiramate,False,False,
4831,zydol,tramadol,ketorolac,False,True,
4832,ultram,tramadol,tramadol,True,True,
4833,tramal,tramadol,tramadol,True,True,
4834,topalgic,tramadol,False,False,True,
4835,tramundin,tramadol,False,False,True,
4836,tramulief,tramadol,False,False,True,
4837,tramdol,tramadol,tramadol,True,True,
4838,pain_reliever,tramadol,False,False,False,
4839,analgesic,tramadol,False,False,False,
4840,tramal,tramadol,tramadol,True,True,
4841,tramadex,tramadol,False,False,True,
4842,painaid,tramadol,False,False,False,
4843,tradonal,tramadol,False,False,False,
4844,anadol,tramadol,False,False,False,
4845,tramodol,tramadol,tramadol,True,True,
4846,tramedol,tramadol,tramadol,True,True,
4847,tramodoll,tramadol,False,False,True,
4848,tramdogs,tramadol,False,False,False,
4849,tramor,tramadol,False,False,False,
4850,tramadore,tramadol,False,False,True,
4851,tramujer,tramadol,False,False,False,
4852,tramal,tramadol,tramadol,True,True,
4853,tramundal,tramadol,False,False,False,
4854,tramalol,tramadol,tramadol,True,True,
4855,tramor,tramadol,False,False,False,
4856,tramudol,tramadol,False,False,True,
4857,tramedole,tramadol,False,False,True,
4858,tramodol,tramadol,tramadol,True,True,
4859,tramdol,tramadol,tramadol,True,True,
4860,tramodol,tramadol,tramadol,True,True,
4861,tramedol,tramadol,tramadol,True,True,
4862,tramidol,tramadol,tramadol,True,True,
4863,tramodoln,tramadol,False,False,False,
4864,trampodol,tramadol,False,False,False,
4865,tramuldol,tramadol,False,False,False,
4866,tramundin,tramadol,False,False,True,
4867,dromadol,tramadol,False,False,False,
4868,dromadrine,tramadol,False,False,False,
4869,dromalyt,tramadol,False,False,False,
4870,dromate,tramadol,False,False,False,
4871,dromedan,tramadol,False,False,False,
4872,dromedane,tramadol,False,False,False,
4873,tramal,tramadol,tramadol,True,True,
4874,dromadol,tramadol,False,False,False,
4875,tramacet,tramadol,tramadol,True,True,
4876,tramund,tramadol,False,False,False,
4877,tramake,tramadol,False,False,True,
4878,anaesthesia,tramadol,False,False,False,
4879,ultram,tramadol,tramadol,True,True,
4880,ryzolt,tramadol,False,False,True,
4881,dolophine,tramadol,methadone,False,False,
4882,methadose,tramadol,methadone,False,False,
4883,diskets,tramadol,False,False,False,
4884,dolophine_hydrochloride,tramadol,False,False,False,
4885,endocodone,tramadol,False,False,False,
4886,tramadol_hydrochloride,tramadol,tramadol,True,True,
4887,tramal,tramadol,tramadol,True,True,
4888,contramal,tramadol,False,False,True,
4889,ralivia,tramadol,tramadol,True,True,
4890,dromadol,tramadol,False,False,False,
4891,tramundin,tramadol,False,False,True,
4892,tramalgin,tramadol,False,False,False,
4893,ultram,tramadol,tramadol,True,True,
4894,rybix,tramadol,False,False,True,
4895,conzip,tramadol,tramadol,True,True,
4896,zydol,tramadol,ketorolac,False,True,
4897,toradol,tramadol,ketorolac,False,False,
4898,dromadol,tramadol,False,False,False,
4899,tramadol_hydrochloride,tramadol,tramadol,True,True,
4900,pain_reliever,tramadol,False,False,False,
4901,analgesic,tramadol,False,False,False,
4902,trammadol,tramadol,tramadol,True,True,
4903,tramodol,tramadol,tramadol,True,True,
4904,tradol,tramadol,ketorolac,False,True,
4905,tramal,tramadol,tramadol,True,True,
4906,doloridol,tramadol,False,False,False,
4907,tramulide,tramadol,False,False,False,
4908,painadol,tramadol,False,False,False,
4909,dromadol,tramadol,False,False,False,
4910,tramedol,tramadol,tramadol,True,True,
4911,tramodolum,tramadol,False,False,False,
4912,tramal,tramadol,tramadol,True,True,
4913,tramacet,tramadol,tramadol,True,True,
4914,ralivia,tramadol,tramadol,True,True,
4915,ultram,tramadol,tramadol,True,True,
4916,zydol,tramadol,ketorolac,False,True,
4917,promadol,tramadol,False,False,False,
4918,dolopride,tramadol,False,False,False,
4919,dromadol,tramadol,False,False,False,
4920,aceoto,tramadol,False,False,False,
4921,tramacet,tramadol,tramadol,True,True,
4922,tramahexal,tramadol,False,False,True,
4923,zydol,tramadol,ketorolac,False,True,
4924,proxen,tramadol,naproxen,False,False,
4925,dolopar,tramadol,False,False,False,
4926,painex,tramadol,False,False,False,
4927,flector,tramadol,diclofenac,False,False,
4928,indocid,tramadol,indomethacin,False,False,
4929,toradol,tramadol,ketorolac,False,False,
4930,tramal,tramadol,tramadol,True,True,
4931,pain_reliever,tramadol,False,False,False,
4932,ciramadol,tramadol,False,False,False,
4933,tramacet,tramadol,tramadol,True,True,
4934,zydol,tramadol,ketorolac,False,True,
4935,toradol,tramadol,ketorolac,False,False,
4936,dolcet,tramadol,False,False,True,
4937,tangaram,tramadol,False,False,False,
4938,admadol,tramadol,False,False,False,
4939,sedarax,tramadol,False,False,False,
4940,bemadol,tramadol,False,False,False,
4941,dolcet,tramadol,False,False,True,
4942,tramal,tramadol,tramadol,True,True,
4943,tramodol,tramadol,tramadol,True,True,
4944,tramdul,tramadol,False,False,False,
4945,tylenol_with_codeine,tramadol,codeine,False,False,
4946,darvocet,tramadol,False,False,False,
4947,percocet,tramadol,oxycodone,False,False,
4948,vicodin,tramadol,hydrocodone,False,False,
4949,lortab,tramadol,hydrocodone,False,False,
4950,toradol,tramadol,ketorolac,False,False,
4951,tramidol,tramadol,tramadol,True,True,
4952,tramdollar,tramadol,False,False,False,
4953,trambopax,tramadol,False,False,False,
4954,trambosed,tramadol,False,False,False,
4955,trambossed,tramadol,False,False,False,
4956,tramdal,tramadol,False,False,True,
4957,tramfex,tramadol,False,False,False,
4958,tram_jalyn,tramadol,False,False,False,
4959,tramjelly,tramadol,False,False,False,
4960,tramjol,tramadol,False,False,False,
4961,tramorex,tramadol,False,False,False,
4962,tramsand,tramadol,False,False,False,
4963,tramsey,tramadol,False,False,False,
4964,tramtastic,tramadol,False,False,False,
4965,tramtrol,tramadol,False,False,False,
4966,tramvel,tramadol,False,False,False,
4967,tramway,tramadol,False,False,False,
4968,ultram,tramadol,tramadol,True,True,
4969,tramal,tramadol,tramadol,True,True,
4970,tramundol,tramadol,False,False,False,
4971,transdol,tramadol,False,False,True,
4972,tramodol,tramadol,tramadol,True,True,
4973,doltran,tramadol,False,False,False,
4974,tramodol_hydrochloride,tramadol,False,True,False,
4975,tramal,tramadol,tramadol,True,True,
4976,zydol,tramadol,ketorolac,False,True,
4977,tramaget,tramadol,False,False,False,
4978,tramundin,tramadol,False,False,True,
4979,tramedol,tramadol,tramadol,True,True,
4980,tramotes,tramadol,False,False,False,
4981,tramaset,tramadol,False,False,True,
4982,tramevil,tramadol,False,False,False,
4983,tramax,tramadol,False,False,True,
4984,tramundin,tramadol,False,False,True,
4985,tramake,tramadol,False,False,True,
4986,tramalyn,tramadol,False,False,False,
4987,tramed,tramadol,False,False,False,
4988,tramagetic,tramadol,False,False,True,
4989,tramacese,tramadol,False,False,False,
4990,tramasulf,tramadol,False,False,False,
4991,zydol,tramadol,ketorolac,False,True,
4992,tradol,tramadol,ketorolac,False,True,
4993,modafinil,tramadol,modafinil,False,False,
4994,tapentadol,tramadol,tapentadol,False,False,
