,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3479,ampetamines,amphetamine,amphetamine,True,True,
3480,speed,amphetamine,False,False,False,
3481,crank,amphetamine,False,False,False,
3482,meth,amphetamine,methamphetamine,False,False,
3483,uppers,amphetamine,False,False,False,
3484,amfetamine,amphetamine,amphetamine,True,True,
3485,amfetamin,amphetamine,amphetamine,True,True,
3486,amphetomines,amphetamine,False,False,True,
3487,amphetimines,amphetamine,amphetamine,True,False,
3488,amphetines,amphetamine,False,False,True,
3489,amfetamine,amphetamine,amphetamine,True,True,
3490,amphetamin,amphetamine,amphetamine,True,True,
3491,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3492,amphetamine_hydrochloride,amphetamine,False,True,True,
3493,methamphetamine,amphetamine,methamphetamine,False,False,
3494,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3495,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3496,amfetamine,amphetamine,amphetamine,True,True,
3497,desoxyn,amphetamine,methamphetamine,False,True,
3498,robitussin_cf,amphetamine,False,False,False,
3499,thisives,amphetamine,False,False,False,
3500,amfetamine,amphetamine,amphetamine,True,True,
3501,methamphetamine,amphetamine,methamphetamine,False,False,
3502,betaphetamine,amphetamine,False,False,False,
3503,fenethylline,amphetamine,fenethylline,False,True,
3504,levoamphetamine,amphetamine,dextroamphetamine,False,True,
3505,methylphenidate,amphetamine,methylphenidate,False,False,
3506,phenethylamine,amphetamine,phenethylamine,False,True,
3507,amphetimine,amphetamine,amphetamine,True,True,
3508,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3509,methamphetamine,amphetamine,methamphetamine,False,False,
3510,dexedrine,amphetamine,dextroamphetamine,False,True,
3511,adderall,amphetamine,amphetamine,True,True,
3512,ampetamin,amphetamine,False,False,True,
3513,ametts,amphetamine,False,False,False,
3514,amphetamines,amphetamine,dextroamphetamine,False,True,
3515,methamphetimine,amphetamine,methamphetamine,False,True,
3516,methamphetamines,amphetamine,methamphetamine,False,False,
3517,speed,amphetamine,False,False,False,
3518,uppers,amphetamine,False,False,False,
3519,amfetamines,amphetamine,amphetamine,True,True,
3520,ampehtyl,amphetamine,False,False,False,
3521,amephtyl,amphetamine,False,False,False,
3522,amphetamineims,amphetamine,False,False,False,
3523,amphetimines,amphetamine,amphetamine,True,False,
3524,amphetates,amphetamine,False,False,False,
3525,amphetamine_pills,amphetamine,False,True,True,
3526,speed,amphetamine,False,False,False,
3527,uppers,amphetamine,False,False,False,
3528,crystal_meth,amphetamine,methamphetamine,False,True,
3529,heptaminol,amphetamine,False,False,False,
3530,metamfetamin,amphetamine,False,False,False,
3531,paramin,amphetamine,False,False,False,
3532,pemolin,amphetamine,False,False,True,
3533,phenmetrazine,amphetamine,phenmetrazine,False,True,
3534,tranylcypromine,amphetamine,tranylcypromine,False,False,
3535,amfetamine,amphetamine,amphetamine,True,True,
3536,amfetamin,amphetamine,amphetamine,True,True,
3537,amfetaminesulfate,amphetamine,False,False,True,
3538,methamphetamine,amphetamine,methamphetamine,False,False,
3539,tryptamine,amphetamine,False,False,False,
3540,amphetamens,amphetamine,False,False,True,
3541,amphetems,amphetamine,False,False,False,
3542,ampethamine,amphetamine,amphetamine,True,True,
3543,benzphetamine,amphetamine,benzphetamine,False,True,
3544,bromantane,amphetamine,False,False,False,
3545,catha,amphetamine,False,False,False,
3546,clobenzorex,amphetamine,False,False,True,
3547,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3548,dimethylamphetamine,amphetamine,False,False,True,
3549,ethylamphetamine,amphetamine,methamphetamine,False,True,
3550,fluoxetine,amphetamine,fluoxetine,False,False,
3551,levamfetamine,amphetamine,False,False,True,
3552,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3553,l-methamphetamine,amphetamine,False,False,False,
3554,methamphetamine,amphetamine,methamphetamine,False,False,
3555,methcathinone,amphetamine,methamphetamine,False,True,
3556,methylnaphthidate,amphetamine,False,False,False,
3557,modafinil,amphetamine,modafinil,False,False,
3558,norfenfluramine,amphetamine,dexfenfluramine,False,False,
3559,phenmetrazine,amphetamine,phenmetrazine,False,True,
3560,phenterminetopiramate,amphetamine,False,False,False,
3561,p-methoxyamphetamine,amphetamine,False,False,True,
3562,selegiline,amphetamine,selegiline,False,True,
3563,sibutramine,amphetamine,sibutramine,False,False,
3564,zolmitriptan,amphetamine,zolmitriptan,False,False,
3565,cathinone,amphetamine,cathinone,False,True,
3566,cyclopropylphenidate,amphetamine,False,False,False,
3567,dimethylphenidate,amphetamine,dexmethylphenidate,False,False,
3568,epinephrine,amphetamine,epinephrine,False,False,
3569,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3570,methamphetamine,amphetamine,methamphetamine,False,False,
3571,methylphenidate,amphetamine,methylphenidate,False,False,
3572,norepinephrine,amphetamine,norepinephrine,False,False,
3573,phenethylamine,amphetamine,phenethylamine,False,True,
3574,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
3575,pseudoephedrine,amphetamine,pseudoephedrine,False,False,
3576,selegiline,amphetamine,selegiline,False,True,
3577,tranylcypromine,amphetamine,tranylcypromine,False,False,
3578,tyramine,amphetamine,tyramine,False,False,
3579,amphethamine,amphetamine,amphetamine,True,True,
3580,amphetarol,amphetamine,False,False,False,
3581,adderall,amphetamine,amphetamine,True,True,
3582,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3583,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3584,methamphetamine,amphetamine,methamphetamine,False,False,
3585,amphetaminesulfate,amphetamine,amphetamine,True,True,
3586,amfetamin,amphetamine,amphetamine,True,True,
3587,amfetamina,amphetamine,False,False,True,
3588,amineptine,amphetamine,amineptine,False,False,
3589,dexamphetamine,amphetamine,dextroamphetamine,False,True,
3590,methamphetamine,amphetamine,methamphetamine,False,False,
3591,methylphenidate,amphetamine,methylphenidate,False,False,
3592,wakeamine,amphetamine,False,False,True,
3593,ecstasy,amphetamine,midomafetamine,False,False,
3594,phinamine,amphetamine,False,False,False,
3595,amphetimine,amphetamine,amphetamine,True,True,
3596,amfetaminesulfate,amphetamine,False,False,True,
3597,amfetamines,amphetamine,amphetamine,True,True,
3598,amfetmines,amphetamine,False,False,False,
3599,amfetimines,amphetamine,False,False,True,
3600,amfetimine,amphetamine,False,False,True,
3601,amphetimines,amphetamine,amphetamine,True,False,
3602,amfetamina,amphetamine,False,False,True,
3603,amphetamines,amphetamine,dextroamphetamine,False,True,
3604,amfetaminy,amphetamine,False,False,True,
3605,amphetaminas,amphetamine,False,False,True,
3606,amfetaminov,amphetamine,False,False,False,
3607,amfetaminu,amphetamine,False,False,False,
3608,amphetaminom,amphetamine,False,False,False,
3609,amfetamine,amphetamine,amphetamine,True,True,
3610,amfetamines,amphetamine,amphetamine,True,True,
3611,amfetamine,amphetamine,amphetamine,True,True,
3612,amphetamine_sulphate,amphetamine,False,True,True,
3613,amphetamines,amphetamine,dextroamphetamine,False,True,
3614,amphetamin,amphetamine,amphetamine,True,True,
3615,amphetaminehydrochloride,amphetamine,False,False,True,
3616,methamphetamine,amphetamine,methamphetamine,False,False,
3617,amfetamines,amphetamine,amphetamine,True,True,
3618,methamphetamine,amphetamine,methamphetamine,False,False,
3619,ampetimines,amphetamine,False,False,True,
3620,amphetomines,amphetamine,False,False,True,
3621,dexedrine,amphetamine,dextroamphetamine,False,True,
3622,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3623,methamphetamine,amphetamine,methamphetamine,False,False,
3624,methylphenidate,amphetamine,methylphenidate,False,False,
3625,modafinil,amphetamine,modafinil,False,False,
3626,nicotinelike,amphetamine,False,False,False,
3627,phenethylamine,amphetamine,phenethylamine,False,True,
3628,amfetamines,amphetamine,amphetamine,True,True,
3629,amphetomine,amphetamine,False,False,True,
3630,amphetimine,amphetamine,amphetamine,True,True,
3631,amfetamine,amphetamine,amphetamine,True,True,
3632,speed,amphetamine,False,False,False,
3633,amphetamne,amphetamine,False,False,True,
3634,amfetamine_hydrochloride,amphetamine,False,True,False,
3635,adderall,amphetamine,amphetamine,True,True,
3636,adderall,amphetamine,amphetamine,True,True,
3637,dexedrine,amphetamine,dextroamphetamine,False,True,
3638,desoxyn,amphetamine,methamphetamine,False,True,
3639,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3640,vyvanse,amphetamine,lisdexamfetamine,False,False,
3641,amfetamine,amphetamine,amphetamine,True,True,
3642,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3643,amphetomine,amphetamine,False,False,True,
3644,ampetamines,amphetamine,amphetamine,True,True,
3645,amphetimines,amphetamine,amphetamine,True,False,
3646,amphetomine,amphetamine,False,False,True,
3647,amphetsmine,amphetamine,False,False,True,
3648,amphetimine,amphetamine,amphetamine,True,True,
3649,amphet_desoxyephedrine,amphetamine,False,False,False,
3650,mphetamine,amphetamine,amphetamine,True,True,
3651,amphetomine,amphetamine,False,False,True,
3652,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3653,speed,amphetamine,False,False,False,
3654,zip,amphetamine,False,False,False,
3655,dexedrine,amphetamine,dextroamphetamine,False,True,
3656,crystal_meth,amphetamine,methamphetamine,False,True,
3657,methamphetamine,amphetamine,methamphetamine,False,False,
3658,timulant,amphetamine,False,False,False,
3659,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3660,selegiline,amphetamine,selegiline,False,True,
3661,tranylcypromine,amphetamine,tranylcypromine,False,False,
3662,amphetamne,amphetamine,False,False,True,
3663,amphetanine,amphetamine,False,False,True,
3664,amphetimine,amphetamine,amphetamine,True,True,
3665,ampetamin,amphetamine,False,False,True,
3666,ampetamine_hydrochloride,amphetamine,False,True,False,
3667,amfetamine,amphetamine,amphetamine,True,True,
3668,amfetamin,amphetamine,amphetamine,True,True,
3669,speed,amphetamine,False,False,False,
3670,amfetamin,amphetamine,amphetamine,True,True,
3671,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3672,sulfate,amphetamine,False,False,True,
3673,uppers,amphetamine,False,False,False,
3674,speed,amphetamine,False,False,False,
3675,ampetamine,amphetamine,amphetamine,True,True,
3676,amfetamin,amphetamine,amphetamine,True,True,
3677,amfetamine,amphetamine,amphetamine,True,True,
3678,amphetimine,amphetamine,amphetamine,True,True,
3679,amphétamine,amphetamine,False,False,True,
3680,amphetamines,amphetamine,dextroamphetamine,False,True,
3681,amphetaminic,amphetamine,False,False,True,
3682,speed,amphetamine,False,False,False,
3683,uppers,amphetamine,False,False,False,
3684,pep_pills,amphetamine,False,False,True,
3685,bennies,amphetamine,False,False,True,
3686,black_beauties,amphetamine,False,False,True,
3687,speed,amphetamine,False,False,False,
3688,uppers,amphetamine,False,False,False,
3689,vyvanse,amphetamine,lisdexamfetamine,False,False,
3690,adderall,amphetamine,amphetamine,True,True,
3691,dexedrine,amphetamine,dextroamphetamine,False,True,
3692,desoxyn,amphetamine,methamphetamine,False,True,
3693,crystal_meth,amphetamine,methamphetamine,False,True,
3694,methamphetamines,amphetamine,methamphetamine,False,False,
3695,speed,amphetamine,False,False,False,
3696,eugeroic,amphetamine,False,False,False,
3697,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3698,methylphenidate,amphetamine,methylphenidate,False,False,
3699,modafinil,amphetamine,modafinil,False,False,
3700,pemoline,amphetamine,pemoline,False,True,
3701,phentermine,amphetamine,phentermine,False,True,
3702,ritalin,amphetamine,methylphenidate,False,False,
3703,amphetatabs,amphetamine,False,False,False,
3704,amp_settings,amphetamine,False,False,False,
3705,ampule,amphetamine,False,False,False,
3706,booster,amphetamine,False,False,False,
3707,cracked_out,amphetamine,False,False,False,
3708,crystal,amphetamine,False,False,True,
3709,diet_pills,amphetamine,False,False,False,
3710,doing_bips,amphetamine,False,False,False,
3711,emma,amphetamine,False,False,False,
3712,fixation,amphetamine,False,False,False,
3713,fizzies,amphetamine,False,False,False,
3714,flippers,amphetamine,False,False,False,
3715,gallopers,amphetamine,False,False,False,
3716,goof_balls,amphetamine,False,False,False,
3717,happy_dust,amphetamine,False,False,False,
3718,happy_pills,amphetamine,False,False,False,
3719,hurry_up,amphetamine,False,False,False,
3720,amphethamine,amphetamine,amphetamine,True,True,
3721,amphetimine,amphetamine,amphetamine,True,True,
3722,camphetamine,amphetamine,False,False,True,
3723,amphetimine,amphetamine,amphetamine,True,True,
3724,amphetomine,amphetamine,False,False,True,
3725,amphetimine,amphetamine,amphetamine,True,True,
3726,amphetsmine,amphetamine,False,False,True,
3727,speed,amphetamine,False,False,False,
3728,benzedrine,amphetamine,False,False,True,
3729,dexedrine,amphetamine,dextroamphetamine,False,True,
3730,methamphetamine,amphetamine,methamphetamine,False,False,
3731,methedrine,amphetamine,ephedrine,False,False,
3732,crystal_meth,amphetamine,methamphetamine,False,True,
3733,speed,amphetamine,False,False,False,
3734,amfetamine,amphetamine,amphetamine,True,True,
3735,fenethylline,amphetamine,fenethylline,False,True,
3736,methamphetamine,amphetamine,methamphetamine,False,False,
3737,methylamphetamine,amphetamine,methamphetamine,False,True,
3738,speed,amphetamine,False,False,False,
3739,amfetamine,amphetamine,amphetamine,True,True,
3740,amphetomine,amphetamine,False,False,True,
3741,amfetamin,amphetamine,amphetamine,True,True,
3742,amphetomines,amphetamine,False,False,True,
3743,amphetimine,amphetamine,amphetamine,True,True,
3744,amphetimines,amphetamine,amphetamine,True,False,
3745,amphetamin,amphetamine,amphetamine,True,True,
3746,benny,amphetamine,False,False,True,
3747,bennies,amphetamine,False,False,True,
3748,black_beauties,amphetamine,False,False,True,
3749,black_widow,amphetamine,False,False,False,
3750,calderons,amphetamine,False,False,False,
3751,catalysts,amphetamine,False,False,False,
3752,co-pilots,amphetamine,False,False,False,
3753,crystals,amphetamine,False,False,True,
3754,dexies,amphetamine,dextroamphetamine,False,False,
3755,diet_pills,amphetamine,False,False,False,
3756,docs,amphetamine,False,False,False,
3757,dome,amphetamine,False,False,False,
3758,dope,amphetamine,False,False,False,
3759,dust,amphetamine,False,False,False,
3760,earth,amphetamine,False,False,False,
3761,energy,amphetamine,False,False,False,
3762,uppers,amphetamine,False,False,False,
3763,speed,amphetamine,False,False,False,
3764,coke,amphetamine,False,False,False,
3765,methamphetamine,amphetamine,methamphetamine,False,False,
3766,amfetamine,amphetamine,amphetamine,True,True,
3767,amphetamine_sulfate,amphetamine,amphetamine,True,True,
3768,amfetamins,amphetamine,amphetamine,True,True,
3769,amfetamine_sulfate,amphetamine,False,True,True,
3770,benzedrine,amphetamine,False,False,True,
3771,dexedrine,amphetamine,dextroamphetamine,False,True,
3772,methedrine,amphetamine,ephedrine,False,False,
3773,methamphetamine,amphetamine,methamphetamine,False,False,
3774,speed,amphetamine,False,False,False,
3775,benzedrine,amphetamine,False,False,True,
3776,bromomethamphetamine,amphetamine,False,False,False,
3777,catchamphetamine,amphetamine,False,False,False,
3778,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
3779,desoxyn,amphetamine,methamphetamine,False,True,
3780,dimethylamphetamine,amphetamine,False,False,True,
3781,dyanavel_xr,amphetamine,amphetamine,True,True,
3782,evekeo,amphetamine,amphetamine,True,True,
3783,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
3784,l-methamphetamine,amphetamine,False,False,False,
3785,adderall,amphetamine,amphetamine,True,True,
3786,methamphetamine,amphetamine,methamphetamine,False,False,
3787,methamfetamine,amphetamine,methamphetamine,False,True,
3788,methcathinone,amphetamine,methamphetamine,False,True,
3789,methylin,amphetamine,methylphenidate,False,True,
3790,methylphenidate,amphetamine,methylphenidate,False,False,
3791,ritalin,amphetamine,methylphenidate,False,False,
